net,max_min,seed,nb_inequalities,nb_trips,def_nb_veh_D0,def_nb_veh_D1,def_obj_val,def_sol_time,def_col_gen_iter,def_tot_mem_use,ineq_nb_veh_D0,ineq_nb_veh_D1,ineq_obj_val,ineq_sol_time,ineq_col_gen_iter,ineq_tot_mem_use,model_acc
3b,4,93,340,492,0.0,33.9983,38751.75,41.7,122,31.393,0.0,33.9982,38629.67,50.4,120,30.137,0.9297402346237482
3b,4,94,305,644,0.0,34.9982,40581.51,193.0,175,37.877,0.0,34.9982,40461.44,209.0,176,41.661,0.8954580541923269
3b,4,95,333,517,0.0,32.9986,37850.04,42.6,106,34.957,0.0,32.9986,37641.49,40.4,96,30.901,0.925681027654372
3b,4,96,304,485,0.0,31.9982,36649.7,44.8,132,28.631,0.0,31.4982,36055.18,43.2,115,33.239,0.9379116966352146
3b,4,97,313,535,0.0,33.9982,39241.6,79.7,152,35.608,0.0,32.9983,38029.82,47.3,107,33.239,0.9050559877771747
3b,4,98,292,508,0.0,31.9985,36742.0,99.2,177,30.257,0.0,31.9985,36649.83,41.3,103,31.181,0.8985304312924177
3b,4,99,318,544,0.0,32.9985,38049.9,69.0,142,31.733,0.0,32.9985,37911.88,49.6,110,33.307,0.911993010387341
3b,4,100,299,551,0.0,32.9985,37897.89,55.3,129,31.158,0.0,31.9985,36945.2,46.8,104,32.111,0.9321552443590313
3b,4,101,267,509,0.0,29.9983,34893.72,184.4,267,29.425,0.0,29.9983,34838.72,61.8,135,29.932,0.910699501407466
3b,4,102,339,553,0.0,33.9984,38883.77,83.5,147,33.375,0.0,33.9984,38724.6,53.2,114,33.874,0.906614771041934
3b,4,103,276,542,0.0,30.9984,36155.91,51.0,123,32.739,0.0,30.9984,36070.81,46.8,106,31.052,0.9218485583830901
3b,4,104,281,453,0.0,27.9988,32962.38,34.3,119,26.08,0.0,27.9987,32698.16,27.0,89,28.896,0.9020047532503844
3b,4,105,270,500,0.0,30.9985,35697.96,89.1,182,31.052,0.0,30.9984,35647.93,43.5,115,27.132,0.9158968274147526
3b,4,106,319,561,0.0,33.9984,38727.75,122.4,189,36.046,0.0,31.6651,36702.78,55.8,118,33.821,0.9339067200679205
3b,4,107,319,533,0.0,32.9985,38355.84,68.4,139,31.234,0.0,32.9984,38213.81,52.7,115,32.286,0.9170737394814394
3b,4,108,308,477,0.0,31.9985,36677.91,55.7,152,27.495,0.0,31.9985,36508.88,44.7,123,29.713,0.9137206377125794
3b,4,109,283,543,0.0,29.9986,35292.06,101.9,159,33.33,0.0,28.9986,34513.46,49.7,114,31.317,0.9164922989789658
3b,4,110,317,543,0.0,31.9985,36753.88,68.9,147,33.958,0.0,29.9985,34909.85,67.8,136,33.655,0.9207802372017418
3b,4,111,320,544,0.0,32.9985,37885.77,129.4,180,31.831,0.0,32.9985,37685.97,51.3,110,35.244,0.9181933782319973
3b,4,112,307,533,0.0,32.9986,38074.1,67.3,148,31.075,0.0,31.9985,36968.98,42.2,103,32.104,0.8828460192222558
3b,4,113,320,494,0.0,32.9983,37531.8,40.3,116,30.341,0.0,32.9983,37409.74,47.1,120,30.061,0.9066116682075718
3b,4,114,321,539,0.0,31.9986,37505.9,126.4,167,34.518,0.0,31.9986,37331.91,46.0,105,33.701,0.9239808010196969
3b,4,115,271,562,0.0,29.9986,34963.97,93.9,164,36.031,0.0,29.4986,34387.97,94.5,144,34.396,0.9099166606441208
3b,4,116,325,533,0.0,33.9983,39221.8,71.2,134,30.515,0.0,33.9983,39029.74,45.4,102,33.065,0.8945465723947126
3b,4,117,290,535,0.0,27.9989,32890.25,53.1,124,30.893,0.0,25.4986,30597.75,47.5,108,31.929,0.8819616690140553
3b,4,118,304,530,0.0,30.9985,35983.87,145.3,211,35.04,0.0,30.9984,35778.76,79.8,139,33.14,0.8810123013520292
3b,4,119,272,510,0.0,29.9985,34931.92,69.0,158,30.961,0.0,29.9985,34851.91,49.2,117,30.159,0.9235492632395802
3b,4,120,286,560,0.0,29.9987,34962.09,109.5,166,33.42,0.0,29.9987,34842.1,60.8,127,34.555,0.8995745354968656
3b,4,121,299,520,0.0,29.9985,35151.98,60.5,134,30.651,0.0,29.9985,35029.91,42.4,108,31.128,0.9034265908252473
3b,4,122,276,517,0.0,29.9984,35067.89,115.8,178,30.848,0.0,29.9984,34803.84,44.3,108,32.687,0.9018169097036174
3b,4,123,284,526,0.0,30.9986,35764.06,48.8,124,32.331,0.0,29.9986,34874.04,47.7,113,32.24,0.9188810003178977
3b,4,124,296,482,0.0,30.9982,35989.71,51.7,139,31.083,0.0,30.9982,35772.63,42.7,119,31.922,0.8428405826319237
3b,4,125,309,516,0.0,28.9986,34026.02,67.4,145,29.977,0.0,28.9985,33877.83,58.3,129,30.492,0.8960630544645253
3b,4,126,280,509,0.0,29.9985,34834.02,49.0,129,32.581,0.0,29.9985,34686.94,43.3,110,31.097,0.8852664519850479
3b,4,127,321,490,0.0,33.9982,38957.56,40.4,109,31.06,0.0,33.4981,38386.55,42.8,111,28.941,0.9359046645196434
3b,4,128,296,526,0.0,30.9986,35870.0,50.9,126,31.059,0.0,30.9986,35731.96,45.3,107,33.315,0.9195777623744186
3b,4,129,305,524,0.0,30.9987,36428.07,68.5,156,30.568,0.0,30.9987,35909.07,47.9,116,31.332,0.891746485483286
3b,4,130,297,587,0.0,33.9985,39109.89,94.3,148,34.404,0.0,33.9985,38976.48,104.1,164,35.183,0.8720558281956994
3b,4,131,317,503,0.0,30.9985,36167.91,67.3,151,30.038,0.0,30.9985,35917.85,37.6,97,31.249,0.8698534638307179
3b,4,132,284,511,0.0,29.9986,35369.99,49.1,118,31.256,0.0,28.9987,34263.39,40.8,103,33.201,0.8764807930607187
3b,4,133,304,585,0.0,33.9983,38907.65,140.7,170,34.215,0.0,33.9983,38781.66,94.4,143,37.953,0.9212806207076176
3b,4,134,303,532,0.0,31.9985,37311.93,62.6,128,34.261,0.0,31.9985,37215.89,45.4,110,32.459,0.9246106023832859
3b,4,135,273,536,0.0,30.9984,36193.91,110.1,173,30.219,0.0,30.9984,36090.94,37.2,96,32.104,0.9217911106389586
3b,4,136,271,495,0.0,30.9985,36051.96,48.3,127,30.152,0.0,30.4985,35443.33,43.4,120,31.022,0.8940533315383062
3b,4,137,297,528,0.0,29.9983,34871.78,56.6,129,30.953,0.0,29.9983,34653.1,51.8,108,33.209,0.9301198684452161
3b,4,138,323,536,0.0,35.9981,40941.5,53.4,127,31.362,0.0,30.9983,36228.8,41.7,103,32.868,0.9354054509423214
3b,4,139,335,557,0.0,33.9983,39121.74,167.6,194,31.347,0.0,33.9983,38987.68,54.1,115,35.244,0.9125962461642727
3b,4,140,280,542,0.0,27.9988,32986.09,55.7,132,32.792,0.0,27.9988,32747.66,49.5,109,33.064,0.9039012140309346
3b,4,141,288,529,0.0,29.9987,35114.06,63.2,139,34.525,0.0,29.9986,34924.26,39.8,95,31.975,0.9166359089231396
3b,4,142,313,516,0.0,32.9985,37901.98,56.7,136,32.649,0.0,32.9984,37760.9,35.3,95,31.68,0.9095873893221145
3b,4,143,298,580,0.0,32.9984,37789.68,208.1,230,37.386,0.0,30.9984,36003.7,94.2,151,38.43,0.8959570287096309
3b,4,144,284,527,0.0,28.9985,34137.97,49.0,121,32.573,0.0,27.9986,33145.96,43.7,105,34.54,0.9122182630701391
3b,4,145,298,537,0.0,31.9985,36901.87,68.4,144,33.693,0.0,31.9985,36702.87,70.8,127,31.68,0.9029909067967014
3b,4,146,289,490,0.0,28.9984,33725.94,74.6,155,30.606,0.0,28.9983,33477.75,41.8,110,30.689,0.8705769578762551
3b,4,147,329,527,0.0,31.9985,36593.91,64.4,142,33.141,0.0,31.9985,36330.39,41.4,105,31.15,0.9122246940579583
3b,4,148,316,529,0.0,32.9984,38173.84,85.6,160,31.34,0.0,31.9985,37217.79,42.7,109,31.264,0.9195246486828431
3b,4,149,277,481,0.0,29.9983,34595.9,47.9,136,28.033,0.0,29.9983,34409.23,44.7,117,30.697,0.8976297297850983
3b,4,150,292,523,0.0,30.9987,36034.01,54.4,128,38.347,0.0,30.9987,35840.0,43.8,108,31.135,0.9261167947608625
3b,4,151,295,524,0.0,30.9987,35908.13,230.0,295,31.801,0.0,30.9987,35774.13,50.9,124,33.875,0.9026812485170086
3b,4,152,303,473,0.0,31.9983,36585.85,61.2,154,28.684,0.0,31.9983,36443.26,39.9,113,28.601,0.9166565915147947
3b,4,153,287,577,0.0,27.9988,33170.23,76.8,146,34.54,0.0,27.9986,32957.07,64.2,124,34.842,0.8815200217731702
3b,4,154,306,560,0.0,33.9984,39177.78,157.8,173,32.747,0.0,32.9984,38176.67,73.0,130,38.794,0.8979474148290628
3b,4,155,306,551,0.0,32.9985,37957.92,56.6,128,33.594,0.0,32.9985,37719.95,49.4,106,31.975,0.9201508309741622
3b,4,156,268,463,0.0,29.9985,34827.92,44.3,139,26.338,0.0,29.9985,34693.88,36.5,111,29.524,0.9238839309918565
3b,4,157,296,496,0.0,30.9984,35513.92,56.4,135,30.242,0.0,30.9984,35370.87,49.2,120,31.234,0.9033060213414634
3b,4,158,271,526,0.0,26.9989,31700.32,86.6,170,34.949,0.0,26.9989,31544.28,64.3,143,32.838,0.9073150421137548
3b,4,159,272,496,0.0,29.9985,34439.98,57.5,140,29.788,0.0,29.9985,34333.96,47.9,118,31.075,0.9144914319545838
3b,4,160,306,517,0.0,31.9985,36827.97,62.1,134,30.825,0.0,31.9985,36604.75,42.0,104,33.133,0.9114375394574216
3b,4,161,274,523,0.0,29.9987,34738.15,103.2,179,31.075,0.0,29.9987,34582.12,80.0,168,32.187,0.919565123974045
3b,4,162,308,498,0.0,32.9986,37600.1,52.5,137,29.69,0.0,32.9986,37530.07,44.0,116,29.803,0.8973428184345806
3b,4,163,314,487,0.0,30.9984,35665.93,35.8,107,27.495,0.0,30.9982,35558.72,35.3,96,32.52,0.8977717399329602
3b,4,164,323,493,0.0,31.9984,37043.89,42.0,114,28.063,0.0,31.9984,36881.87,38.9,101,30.447,0.941438020870645
3b,4,165,297,477,0.0,29.9986,34972.05,46.1,132,27.609,0.0,29.9986,34832.01,37.5,106,29.274,0.9268316237839157
3b,4,166,336,506,0.0,33.9983,38893.73,47.3,116,28.888,0.0,32.9983,37795.73,43.9,114,33.837,0.9235196438186335
3b,4,167,300,546,0.0,29.9985,34661.94,135.4,196,34.298,0.0,28.9986,33643.99,56.8,118,33.193,0.9169745032696177
3b,4,168,270,516,0.0,29.9987,34794.01,66.8,147,34.654,0.0,29.9987,34692.0,41.9,104,31.279,0.9315912835831417
3b,4,169,314,523,0.0,32.9986,37987.92,85.6,154,28.903,0.0,32.9986,37823.94,46.2,115,32.475,0.9127189955461439
3b,4,170,299,497,0.0,30.9985,35473.88,66.7,153,30.643,0.0,30.9984,35419.77,39.9,111,29.569,0.9151093693122994
3b,4,171,314,533,0.0,31.9985,37029.95,95.8,175,32.785,0.0,30.9985,36011.98,50.3,115,32.24,0.9216769554081565
3b,4,172,284,548,0.0,27.9988,33196.2,92.4,156,32.822,0.0,27.9987,33044.23,48.2,105,32.739,0.9049899962362077
3b,4,173,299,534,0.0,31.9986,37304.0,68.1,133,32.407,0.0,31.9986,37131.98,52.2,116,31.899,0.9176613589400754
3b,4,174,322,530,0.0,31.9984,36831.75,74.8,154,31.097,0.0,30.9985,35679.83,47.0,110,33.186,0.9244310033817239
